variant,case_id,complexity,category,P@5,R@5,F1@5,nDCG@5,MAP,MRR,rank_changed_at5,mean_abs_score_delta,n_detected_problems,h2l_mean_top5
Full V6,REHAB_002,simple,เคสขอทุนฝึกอาชีพและฟื้นฟูสมรรถภาพ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.15067140238323232,2,1.2156082940000001
Full V6,REHAB_003,moderate,เคสขอทุนฝึกอาชีพและฟื้นฟูสมรรถภาพ,0.2,0.5,0.28571428571428575,0.6131471927654584,0.6666666666666666,1.0,False,0.4778338359807067,5,2.9672830600000006
Full V6,REHAB_004,simple,เคสขอทุนฝึกอาชีพและฟื้นฟูสมรรถภาพ,0.4,1.0,0.5714285714285715,0.8772153153380493,0.75,1.0,False,0.07367264555341559,2,0.64102643
Full V6,REHAB_005,moderate,เคสขอทุนฝึกอาชีพและฟื้นฟูสมรรถภาพ,0.2,0.5,0.28571428571428575,0.6131471927654584,0.6666666666666666,1.0,False,0.09700264464579403,2,0.77847144
Full V6,FINANCE_001,simple,เคสปัญหาด้านการเงิน,0.4,1.0,0.5714285714285715,0.944847956559586,0.75,1.0,False,0.1432873411012143,3,1.064769634
Full V6,FINANCE_002,moderate,เคสปัญหาด้านการเงิน,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,False,0.11216536513346304,2,0.9795094000000001
Full V6,FINANCE_003,moderate,เคสปัญหาด้านการเงิน,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.5797556524415781,8,3.654605418
Full V6,FINANCE_004,simple,เคสปัญหาด้านการเงิน,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,False,0.07386083705594669,2,0.643708484
Full V6,FINANCE_005,moderate,เคสปัญหาด้านการเงิน,0.0,0.0,0.0,0.0,0.2216931216931217,0.14285714285714285,False,0.317378736457125,4,2.06731342
Full V6,LOVE_001,simple,เคสปัญหาด้านความรัก,0.2,0.3333333333333333,0.25,0.2960819109658652,0.2888888888888889,0.5,False,0.16528386933211758,2,1.3240550899999999
Full V6,LOVE_002,moderate,เคสปัญหาด้านความรัก,0.6,0.75,0.6666666666666665,0.7903299296767691,0.8928571428571428,1.0,False,0.12377719145372078,2,0.964039534
Full V6,LOVE_003,moderate,เคสปัญหาด้านความรัก,0.0,0.0,0.0,0.0,0.0,0.0,False,0.4243770091071293,4,2.7315286
Full V6,LOVE_004,simple,เคสปัญหาด้านความรัก,0.0,0.0,0.0,0.0,0.0,0.0,False,0.029464459538472272,1,0.4374632
Full V6,LOVE_005,moderate,เคสปัญหาด้านความรัก,0.0,0.0,0.0,0.0,0.0,0.0,False,0.39974980846936103,4,2.5870839620000003
Full V6,FAMILY_001,moderate,เคสปัญหาครอบครัว,0.4,1.0,0.5714285714285715,1.0,1.0,1.0,False,0.7331801637551582,4,4.624638376000001
Full V6,FAMILY_002,complex,เคสปัญหาครอบครัว,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.3214206052540019,4,2.105487746
Full V6,FAMILY_003,simple,เคสปัญหาครอบครัว,0.0,0.0,0.0,0.0,0.0,0.0,False,0.022626691868724666,1,0.36103998600000003
Full V6,VIOLENCE_001,complex,เคสประสบปัญหาถูกกระทำความรุนแรง,0.4,1.0,0.5714285714285715,0.9197207891481876,0.8333333333333333,1.0,False,1.5446672377776762,5,7.795041818
Full V6,VIOLENCE_002,moderate,เคสประสบปัญหาถูกกระทำความรุนแรง,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.40233238457422255,4,2.4962808680000004
Full V6,VIOLENCE_003,moderate,เคสประสบปัญหาถูกกระทำความรุนแรง,0.4,0.6666666666666666,0.5,0.6713860725233041,0.5714285714285714,1.0,False,0.44272165230904215,3,2.53731229
Full V6,VIOLENCE_004,simple,เคสประสบปัญหาถูกกระทำความรุนแรง,0.0,0.0,0.0,0.0,0.0,0.0,True,0.04782551850157313,0,0.030452145999999996
Full V6,VIOLENCE_005,complex,เคสประสบปัญหาถูกกระทำความรุนแรง,0.8,0.8,0.8000000000000002,0.7364185288376675,0.8766666666666666,1.0,False,0.039689775297432124,1,0.5187446280000001
Full V6,CHILD_001_PAR_01,moderate,เด็กและเยาวชน,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,False,0.09457184614738927,2,0.799089874
Full V6,CHILD_002_PAR_01,complex,เด็กและเยาวชน,0.8,0.8,0.8000000000000002,0.5088013258915567,0.8509090909090908,1.0,False,0.4730233565780672,5,2.9382703279999998
Full V6,CHILD_003_PAR_01,simple,เด็กและเยาวชน,0.0,0.0,0.0,0.0,0.0,0.0,False,0.09532273211580544,2,0.77457049
Full V6,CHILD_004_PAR_01,moderate,เด็กและเยาวชน,0.4,0.5,0.4444444444444445,0.35753408824606947,0.6659090909090909,1.0,False,0.23084957554315658,3,1.605540186
Full V6,CHILD_005_PAR_01,complex,เด็กและเยาวชน,0.0,0.0,0.0,0.0,0.0,0.0,True,0.04987471005317376,0,0.029557706
Full V6,ELDER_003_PAR_01,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.08955410790378207,2,0.728302692
Full V6,ELDER_004_PAR_01,complex,ผู้สูงอายุ,0.6,0.42857142857142855,0.5,0.6843515475204855,0.7408686551543695,1.0,False,2.190004512427092,10,10.790295084
Full V6,ELDER_007_PAR_01,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.05026799668215699,0,0.031161605999999998
Full V6,ELDER_008_PAR_01,complex,ผู้สูงอายุ,0.4,0.5,0.4444444444444445,0.4232448892278954,0.42658730158730157,0.3333333333333333,False,1.2536260148136376,6,7.077356638
Full V6,ELDER_010_PAR_01,complex,ผู้สูงอายุ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.3897782214190825,3,2.500596994
Full V6,DISABLED_001_PAR_01,simple,คนพิการ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.12119784667496543,2,0.9660692040000001
Full V6,DISABLED_002_PAR_01,moderate,คนพิการ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.09139616649247244,2,0.75464954
Full V6,DISABLED_003_PAR_01,complex,คนพิการ,0.2,0.5,0.28571428571428575,0.6131471927654584,0.5769230769230769,1.0,False,0.030164493442321423,1,0.387860174
Full V6,DISABLED_004_PAR_01,moderate,คนพิการ,0.0,0.0,0.0,0.0,0.12692307692307692,0.1,False,0.13019538779642328,2,1.0096139140000002
Full V6,DISABLED_005_PAR_01,simple,คนพิการ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.2509443930047888,3,1.7131816579999999
Full V6,DISABLED_006_PAR_01,moderate,คนพิการ,0.4,0.6666666666666666,0.5,0.819876640193745,0.5499999999999999,1.0,False,0.8179991756671685,4,4.548270996000001
Full V6,DISABLED_007_PAR_01,complex,คนพิการ,0.8,0.8,0.8000000000000002,0.9129675424759451,0.8314285714285713,1.0,False,0.6202571964275493,8,3.8023526199999997
Full V6,DISABLED_008_PAR_01,moderate,คนพิการ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.04738379369191301,1,0.51534647
Full V6,DISABLED_009_PAR_01,simple,คนพิการ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.1421940684764855,2,1.16146631
Full V6,DISABLED_010_PAR_01,moderate,คนพิการ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.4460750521082932,4,2.5283287299999992
Full V6,HOMELESS_002_PAR_01,complex,คนเร่ร่อน/ไร้ที่อยู่,0.2,1.0,0.33333333333333337,0.43067655807339306,0.25,0.25,False,0.13096260225581532,2,0.9846786020000001
Full V6,MENTAL_001_PAR_01,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.4,0.5,0.4444444444444445,0.6097426926720908,0.5682539682539682,1.0,False,0.7684536665200041,4,4.885666435999999
Full V6,MENTAL_003_PAR_01,simple,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,False,0.03684771818335382,1,0.46159151200000004
Full V6,MENTAL_008_PAR_01,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,False,0.7350436696913742,7,4.499153762
Full V6,MENTAL_010_PAR_01,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.32344712736540565,4,2.0832001079999998
Full V6,SUBSTANCE_002_PAR_01,complex,ผู้ประสบปัญหายาเสพติด,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,1.237971184403488,7,7.160363401999999
Full V6,SUBSTANCE_003_PAR_01,simple,ผู้ประสบปัญหายาเสพติด,0.0,0.0,0.0,0.0,0.0,0.0,False,0.037393666302104236,1,0.4452321680000001
Full V6,NCD_001_PAR_01,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.0,0.0,0.0,0.0,0.0,0.0,False,0.030963863275749702,1,0.456543062
Full V6,NCD_009_PAR_01,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.0,0.0,0.0,0.0,0.0,0.0,False,0.03550047677760059,1,0.421402926
Full V6,NCD_010_PAR_01,moderate,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.8423202735226663,5,4.959404524000001
Full V6,HIV_TB_005_PAR_01,complex,ผู้ป่วยเอดส์และวัณโรค,0.2,1.0,0.33333333333333337,0.6309297535714575,0.5,0.5,False,1.0563634432186884,5,6.5684384819999995
Full V6,BEDRIDDEN_006_PAR_01,simple,เคสติดเตียงไร้ญาติ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.02931701241019425,1,0.4635693819999999
Full V6,BEDRIDDEN_010_PAR_01,complex,เคสติดเตียงไร้ญาติ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.23872598608266135,2,1.6249962180000002
Full V6,REHAB_001_PAR_01,moderate,เคสขอทุนฝึกอาชีพและฟื้นฟูสมรรถภาพ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.2695584328199685,3,1.7157760219999996
Full V6,REHAB_003_PAR_01,moderate,เคสขอทุนฝึกอาชีพและฟื้นฟูสมรรถภาพ,0.2,0.5,0.28571428571428575,0.6131471927654584,0.6428571428571428,1.0,False,0.2743579450974137,4,1.7611731039999998
Full V6,REHAB_004_PAR_01,simple,เคสขอทุนฝึกอาชีพและฟื้นฟูสมรรถภาพ,0.4,1.0,0.5714285714285715,0.8772153153380493,0.75,1.0,False,0.07303740240780697,2,0.6370577239999999
Full V6,REHAB_005_PAR_01,moderate,เคสขอทุนฝึกอาชีพและฟื้นฟูสมรรถภาพ,0.2,0.5,0.28571428571428575,0.6131471927654584,0.6666666666666666,1.0,False,0.025446888689595482,1,0.357326856
Full V6,FINANCE_001_PAR_01,simple,เคสปัญหาด้านการเงิน,0.4,1.0,0.5714285714285715,0.944847956559586,0.75,1.0,False,0.14485667150304954,3,1.0750568919999999
Full V6,FINANCE_002_PAR_01,moderate,เคสปัญหาด้านการเงิน,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0904888101747412,2,0.7968691160000001
Full V6,FINANCE_003_PAR_01,moderate,เคสปัญหาด้านการเงิน,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.2797544482233967,4,1.838721678
Full V6,LOVE_005_PAR_01,moderate,เคสปัญหาด้านความรัก,0.0,0.0,0.0,0.0,0.0,0.0,False,0.33647486687402306,4,2.2249702019999997
Full V6,FAMILY_001_PAR_01,moderate,เคสปัญหาครอบครัว,0.4,1.0,0.5714285714285715,1.0,1.0,1.0,False,0.7357016687980281,4,4.84032215
Full V6,FAMILY_002_PAR_01,complex,เคสปัญหาครอบครัว,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.31856330807798644,4,2.0923458060000004
Full V6,FAMILY_003_PAR_01,simple,เคสปัญหาครอบครัว,0.0,0.0,0.0,0.0,0.0,0.0,True,0.05207978754088103,0,0.030429259999999996
Full V6,CHILD_003_ESC_01,complex,เด็กและเยาวชน,0.0,0.0,0.0,0.0,0.0,0.0,False,0.09545817292544682,2,0.7753094700000001
Full V6,ELDER_001_ESC_01,complex,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.038376465385820895,1,0.447693886
Full V6,ELDER_003_ESC_01,complex,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.11617845071019389,2,0.9269377719999999
Full V6,ELDER_007_ESC_01,complex,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.04855508994038489,0,0.030732341999999996
Full V6,DISABLED_001_ESC_01,complex,คนพิการ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.1160017988739016,2,0.9273975580000002
Full V6,DISABLED_005_ESC_01,complex,คนพิการ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.3337332654669646,3,2.114015182
Full V6,DISABLED_009_ESC_01,complex,คนพิการ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.12043485074941745,2,0.9675723780000001
Full V6,HOMELESS_003_ESC_01,complex,คนเร่ร่อน/ไร้ที่อยู่,0.4,0.6666666666666666,0.5,0.7653606369886217,0.7916666666666666,1.0,False,0.27257828541325296,4,1.80625472
Full V6,MENTAL_003_ESC_01,complex,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,False,0.03314292549652516,1,0.41580808
Full V6,MENTAL_007_ESC_01,complex,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,False,0.04274809620723799,1,0.5171592620000001
Full V6,CHILD_002_SIM_01,simple,เด็กและเยาวชน,0.0,0.0,0.0,0.0,0.0,0.0,True,0.04711087332017431,0,0.031068912000000004
Full V6,CHILD_005_SIM_01,simple,เด็กและเยาวชน,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0486809954421236,0,0.029614604
Full V6,ELDER_004_SIM_01,simple,ผู้สูงอายุ,0.2,0.3333333333333333,0.25,0.23463936301137822,0.27136752136752135,0.3333333333333333,True,0.04519348541341765,0,0.030176364
Full V6,ELDER_008_SIM_01,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.07673846767048036,0,0.03013534
Full V6,ELDER_010_SIM_01,simple,ผู้สูงอายุ,0.2,1.0,0.33333333333333337,0.5,0.3333333333333333,0.3333333333333333,True,0.08603515894309889,0,0.03113127
Full V6,DISABLED_003_SIM_01,simple,คนพิการ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.04455674549540396,0,0.030547407999999998
Full V6,DISABLED_007_SIM_01,simple,คนพิการ,0.2,0.5,0.28571428571428575,0.38685280723454163,0.39285714285714285,0.5,True,0.04720857893949622,0,0.030820122
Full V6,HOMELESS_002_SIM_01,simple,คนเร่ร่อน/ไร้ที่อยู่,0.0,0.0,0.0,0.0,0.0,0.0,True,0.036642581242552964,0,0.030239815999999996
Full V6,HOMELESS_005_SIM_01,simple,คนเร่ร่อน/ไร้ที่อยู่,0.0,0.0,0.0,0.0,0.0,0.0,True,0.03973980717523305,0,0.031339352
Full V6,MENTAL_002_SIM_01,simple,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,True,0.07357744217470936,0,0.030789564
Full V6,ADV_001,moderate,adversarial_l2_test,0.0,0.0,0.0,0.0,0.0,0.0,False,0.005885236822903713,1,0.087627708
Full V6,ADV_002,moderate,adversarial_l2_test,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0004548778885051539,2,0.002185054
Full V6,ADV_003,moderate,adversarial_l2_test,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0019962397349791217,1,0.027393906000000003
Full V6,ADV_004,moderate,adversarial_l2_test,0.0,0.0,0.0,0.0,0.0,0.0,False,0.005349865679153462,1,0.08554935
Full V6,ADV_005,moderate,adversarial_l2_test,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,False,0.004202145786898137,1,0.050191922
Full V6,NEG_SH_POS,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.4,0.5,0.4444444444444445,0.6366824387328317,0.7678571428571428,1.0,False,0.08165110818156747,1,0.78837471
Full V6,NEG_SH_NEG,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0032892363168692974,1,0.069489138
Full V6,NEG_SM_POS,simple,เคสปัญหาด้านการเงิน,0.6,0.75,0.6666666666666665,0.75369761125927,0.6810897435897436,1.0,False,0.057908541821463766,2,0.3919457860000001
Full V6,NEG_SM_NEG,simple,เคสปัญหาด้านการเงิน,0.0,0.0,0.0,0.0,0.0,0.0,False,0.02345988005971209,2,0.156642006
Full V6,NEG_SL_POS,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.0,0.0,0.0,0.0,0.0,0.0,False,0.0038799639615122914,2,0.018833127999999998
Full V6,NEG_SL_NEG,simple,ผู้ป่วยโรคเรื้อรังไม่ติดต่อ (NCD),0.0,0.0,0.0,0.0,0.0,0.0,False,0.001331489543502056,1,0.008537471999999999
Full V6,NEG_MH_POS,complex,เคสประสบปัญหาถูกกระทำความรุนแรง,0.4,0.4,0.4000000000000001,0.5052077707304854,0.6055555555555554,1.0,False,0.494071297925805,3,3.279826164
Full V6,NEG_MH_NEG,complex,เคสประสบปัญหาถูกกระทำความรุนแรง,0.0,0.0,0.0,0.0,0.0,0.0,False,0.265644954192702,4,1.708243226
Full V6,NEG_MM_POS,moderate,เคสปัญหาครอบครัว,0.0,0.0,0.0,0.0,0.0,0.0,False,0.16253704346322007,5,0.885070898
Full V6,NEG_MM_NEG,moderate,เคสปัญหาครอบครัว,0.0,0.0,0.0,0.0,0.0,0.0,False,0.19013540261604026,6,1.1031539540000002
Full V6,NEG_ML_POS,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.03480059453833054,3,0.21376901999999998
Full V6,NEG_ML_NEG,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.10747034987222531,4,0.683011006
Full V6,NEG_LH_POS,complex,เคสประสบปัญหาถูกกระทำความรุนแรง,0.6,0.75,0.6666666666666665,0.8318724637288826,0.8928571428571428,1.0,False,1.4724748902309133,5,7.60102927
Full V6,NEG_LH_NEG,complex,เคสประสบปัญหาถูกกระทำความรุนแรง,0.0,0.0,0.0,0.0,0.0,0.0,False,0.03781037185460632,3,0.22635290800000002
Full V6,NEG_LM_POS,complex,เคสปัญหาครอบครัว,0.0,0.0,0.0,0.0,0.18560606060606064,0.125,False,0.5487957855983492,6,3.235082206
Full V6,NEG_LM_NEG,complex,เคสปัญหาครอบครัว,0.0,0.0,0.0,0.0,0.0,0.0,True,0.020093820593210892,0,0.030973406
Full V6,NEG_LL_POS,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.8815492751118317,4,4.281166442
Full V6,NEG_LL_NEG,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.5941130036367591,5,2.843706542
Full V6,NEG_SH_POS_V2,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.6,0.75,0.6666666666666665,0.8318724637288826,0.875,1.0,False,0.06643417141943618,1,0.733879282
Full V6,NEG_SH_NEG_V2,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0027492191496688674,1,0.089840458
Full V6,NEG_SM_POS_V2,simple,เคสปัญหาครอบครัว,0.0,0.0,0.0,0.0,0.0,0.0,False,0.014996221416364279,2,0.12527375199999996
Full V6,NEG_SM_NEG_V2,simple,เคสปัญหาครอบครัว,0.0,0.0,0.0,0.0,0.0,0.0,False,0.004517887269997679,3,0.024740252
Full V6,NEG_SL_POS_V2,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.019038220651160752,0,0.030304622000000003
Full V6,NEG_SL_NEG_V2,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.014603990860919963,0,0.030000359999999997
Full V6,NEG_MH_POS_V2,complex,เด็กและสตรี,0.0,0.0,0.0,0.0,0.0,0.0,False,0.11783347708832866,3,0.8490234339999999
Full V6,NEG_MH_NEG_V2,complex,เด็กและสตรี,0.0,0.0,0.0,0.0,0.0,0.0,False,0.08230667612276542,4,0.5195983
Full V6,NEG_MM_POS_V2,moderate,ปัญหาครอบครัว,0.0,0.0,0.0,0.0,0.0,0.0,False,0.03205274464182581,4,0.18409372400000001
Full V6,NEG_MM_NEG_V2,moderate,ปัญหาครอบครัว,0.0,0.0,0.0,0.0,0.0,0.0,False,0.001743076914696036,2,0.009066174
Full V6,NEG_ML_POS_V2,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.019974890585763114,2,0.16170861799999997
Full V6,NEG_ML_NEG_V2,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0007067596333092519,1,0.007672625999999999
Full V6,NEG_LH_POS_V2,complex,รุนแรง/วัยรุ่น,0.0,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,False,0.12507379559072054,6,0.6895719600000001
Full V6,NEG_LH_NEG_V2,complex,รุนแรง/วัยรุ่น,0.0,0.0,0.0,0.0,0.0,0.0,False,0.05023645053722437,7,0.26479234199999996
Full V6,NEG_LM_POS_V2,complex,ครอบครัว/หนี้สิน,0.2,0.5,0.28571428571428575,0.6131471927654584,0.5714285714285714,1.0,False,0.0931404675612846,5,0.5984320519999999
Full V6,NEG_LM_NEG_V2,complex,ครอบครัว/หนี้สิน,0.0,0.0,0.0,0.0,0.0,0.0,False,0.009459784792748437,3,0.06658153
Full V6,NEG_LL_POS_V2,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0006367799327033854,1,0.007759649999999998
Full V6,NEG_LL_NEG_V2,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.00022421700299893367,1,0.0033521939999999993
w/o Adaptive Alpha,CHILD_001,moderate,เด็กและเยาวชน,0.0,0.0,0.0,0.0,0.0,0.0,False,0.09348123918410502,2,0.783107156
w/o Adaptive Alpha,CHILD_002,complex,เด็กและเยาวชน,0.8,0.8,0.8000000000000002,0.5088013258915567,0.9028571428571428,1.0,False,0.20388058614923432,5,1.3740286899999998
w/o Adaptive Alpha,CHILD_003,simple,เด็กและเยาวชน,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0935422783869994,2,0.764348856
w/o Adaptive Alpha,CHILD_004,moderate,เด็กและเยาวชน,0.4,0.5,0.4444444444444445,0.35753408824606947,0.6519230769230768,1.0,False,0.1641020311361011,3,1.206677928
w/o Adaptive Alpha,CHILD_005,complex,เด็กและเยาวชน,0.0,0.0,0.0,0.0,0.0,0.0,True,0.04989887136298358,0,0.029469802
w/o Adaptive Alpha,ELDER_001,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0478793260399862,1,0.508795248
w/o Adaptive Alpha,ELDER_002,moderate,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,False,1.32890249556739,7,5.809763867999999
w/o Adaptive Alpha,ELDER_003,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.08889182240434164,2,0.7259940300000001
w/o Adaptive Alpha,ELDER_004,complex,ผู้สูงอายุ,0.6,0.375,0.4615384615384615,0.6843515475204855,0.705384199134199,1.0,False,1.2041820992448407,10,6.111858558
w/o Adaptive Alpha,ELDER_005,moderate,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.1531349554009858,2,1.092147298
w/o Adaptive Alpha,ELDER_006,moderate,ผู้สูงอายุ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.34710601537484337,5,2.160401232
w/o Adaptive Alpha,ELDER_007,simple,ผู้สูงอายุ,0.0,0.0,0.0,0.0,0.0,0.0,True,0.05053300915366159,0,0.031301532
w/o Adaptive Alpha,ELDER_008,complex,ผู้สูงอายุ,0.4,0.5,0.4444444444444445,0.4232448892278954,0.42658730158730157,0.3333333333333333,False,0.40870097409602585,6,2.493749812
w/o Adaptive Alpha,ELDER_009,moderate,ผู้สูงอายุ,0.2,1.0,0.33333333333333337,0.6309297535714575,0.5,0.5,False,0.2425341634305768,4,1.4751123419999996
w/o Adaptive Alpha,ELDER_010,complex,ผู้สูงอายุ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.27748647039481794,3,1.90147977
w/o Adaptive Alpha,DISABLED_001,simple,คนพิการ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.11279537805862971,2,0.902580174
w/o Adaptive Alpha,DISABLED_002,moderate,คนพิการ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.09243303470780884,2,0.758721316
w/o Adaptive Alpha,DISABLED_003,complex,คนพิการ,0.2,0.5,0.28571428571428575,0.6131471927654584,0.5833333333333334,1.0,False,0.04125486175961272,1,0.459442032
w/o Adaptive Alpha,DISABLED_004,moderate,คนพิการ,0.0,0.0,0.0,0.0,0.1,0.1,False,0.17616491398332237,3,1.265017676
w/o Adaptive Alpha,DISABLED_005,simple,คนพิการ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.17773115306772327,3,1.288345554
w/o Adaptive Alpha,DISABLED_006,moderate,คนพิการ,0.4,1.0,0.5714285714285715,0.944847956559586,0.75,1.0,False,0.3454038695822123,4,2.184294732
w/o Adaptive Alpha,DISABLED_007,complex,คนพิการ,0.8,0.5714285714285714,0.6666666666666666,0.8989584458539029,0.7204295704295703,1.0,False,0.27915140167437164,8,1.8302128119999999
w/o Adaptive Alpha,DISABLED_008,moderate,คนพิการ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.3715925774437255,3,2.003967854
w/o Adaptive Alpha,DISABLED_009,simple,คนพิการ,0.0,0.0,0.0,0.0,0.0,0.0,False,0.14108588960298465,2,1.131332204
w/o Adaptive Alpha,DISABLED_010,moderate,คนพิการ,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.3342146476874583,4,1.8131346800000003
w/o Adaptive Alpha,HOMELESS_001,moderate,คนเร่ร่อน/ไร้ที่อยู่,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.17662275501907648,4,1.204472972
w/o Adaptive Alpha,HOMELESS_002,complex,คนเร่ร่อน/ไร้ที่อยู่,0.2,1.0,0.33333333333333337,0.6309297535714575,0.5,0.5,False,0.12677223858530656,2,0.96665645
w/o Adaptive Alpha,HOMELESS_003,simple,คนเร่ร่อน/ไร้ที่อยู่,0.2,1.0,0.33333333333333337,0.6309297535714575,0.5,0.5,False,0.1469090396076958,4,1.072773604
w/o Adaptive Alpha,HOMELESS_004,moderate,คนเร่ร่อน/ไร้ที่อยู่,0.2,1.0,0.33333333333333337,1.0,1.0,1.0,False,0.10287516615890512,2,0.8135607200000001
w/o Adaptive Alpha,HOMELESS_005,complex,คนเร่ร่อน/ไร้ที่อยู่,0.0,0.0,0.0,0.0,0.0,0.0,False,0.2382566405796071,4,1.6012990220000003
w/o Adaptive Alpha,MENTAL_001,moderate,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.4,0.5,0.4444444444444445,0.6097426926720908,0.54375,1.0,False,0.3500593984244728,4,2.441554882
w/o Adaptive Alpha,MENTAL_002,complex,ผู้ประสบปัญหาสุขภาพจิตและจิตเวช,0.0,0.0,0.0,0.0,0.0,0.0,False,0.10687385231616847,2,0.8332470479999999
